Sys_ID,Name,latitude,longitude,in_legal_delta_boundary
CA1910248,LOS ANGELES CO WW DIST 37-ACTON,34.48486736084294,-118.19018066568867,FALSE
CA1910249,WHITE FENCE FARMS MWC NO. 1,34.63977490565454,-118.15945995786993,FALSE
CA1910250,SANTA CLARITA VALLEY W.A.-PINETREE DIV.,34.44693785660277,-118.38695284449304,FALSE
CA1910255,SANTA CLARITA VALLEY W.A.-TESORO DIV.,34.465605942454424,-118.47867706273841,FALSE
CA1910801,FENNER CANYON YOUTH CONSERVATION CAMP,34.39025642868142,-117.7706831597524,FALSE
CA2000293,MD 46 AHWAHNEE RESORTS,37.36327091350529,-119.69167375919648,FALSE
CA2000501,BASS LAKE ANNEX 3,37.27080908752125,-119.53735577169859,FALSE
CA2000502,BASS LAKE HEIGHTS MUTUAL WATER,37.31876129452568,-119.58415090204204,FALSE
CA2000506,SIERRA LINDA MUTUAL WATER CO,37.272635811036494,-119.53373579678176,FALSE
CA2000509,CASCADEL MUTUAL WATER SYSTEM,37.23127946399795,-119.45698321664183,FALSE
CA2000511,MD 85 VALETA,37.08957267495112,-120.29369937388728,FALSE
CA2000512,EAST ACRES MUTUAL WATER COMPANY,36.85617736682566,-120.43718735581335,FALSE
CA2000521,BROADVIEW TERRACE MUTUAL WATER COMPANY,37.327865293219716,-119.64071977443072,FALSE
CA2000524,SKY ACRES MUTUAL WATER CORP,37.377155812414394,-119.61234403340025,FALSE
CA2000526,PIKE RANCH MUTUAL WATER CO,37.34791537527832,-119.70918284584442,FALSE
CA2000527,YOSEMITE FORKS EST MUTUAL,37.36940499363633,-119.62637957288011,FALSE
CA2000529,BONADELLE RANCHOS MUTUAL WATER,36.9653831856303,-119.90748313838145,FALSE
CA2000530,CRASS MUTUAL WATER COMPANY,37.35985108001159,-119.6045439419521,FALSE
CA2000533,SUGAR PINE HOMEOWNERS ASSOC,37.4423892982784,-119.63087398452404,FALSE
CA2000534,LEISURE ACRES MUTUAL WATER COMPANY,37.204658679886414,-119.55796277520353,FALSE
CA2000538,CEDAR VALLEY MUTUAL WATER CO,37.40266562842937,-119.61976826551374,FALSE
CA2000544,MADERA CO MD1-HIDDEN LAKE ESTATES,37.05061721296069,-119.6512028210786,FALSE
CA2000549,MD 05 MOUNTAIN RANCHES,37.160845665739394,-119.84665614969501,FALSE
CA2000551,MD 07 MARINA VIEW HEIGHTS,37.29403905882111,-119.52146203803541,FALSE
CA2000552,MD 24 TEAFORD MEADOW LAKES,37.273127886103204,-119.57272430768441,FALSE
CA2000553,MD 28 RIPPERDAN SELF HELP,36.8537547038697,-120.0564886979573,FALSE
CA2000554,MD 33 FAIRMEAD,37.077036847744374,-120.193768599802,FALSE
CA2000557,MD 43 MIAMI CREEK KNOLLS,37.35033999921213,-119.71642702399072,FALSE
CA2000561,MD 08 NORTH FORK WATER SYSTEM,37.2288441443455,-119.5089666235521,FALSE
CA2000573,THE VILLAGE,37.23006532941425,-119.69434844698179,FALSE
CA2000589,MAMMOTH POOL MOBILE HOME PARK,37.1899246507532,-119.46322064484615,FALSE
CA2000592,TWO TWENTY FOUR MOBILE HOME PK,37.23038280094551,-119.52521048453139,FALSE
CA2000593,OAKHURST MOBILE HOME ESTATES,37.3248938467702,-119.65242814097162,FALSE
CA2000595,COUNTRY LIVING MHP,36.98380875497505,-120.09343193419,FALSE
CA2000605,WHISPERING PINES MHP,37.35936401231259,-119.6097543774465,FALSE
CA2000608,WILDWOOD MOBILE HOME PK INC,36.87867285316215,-119.78858036999013,FALSE
CA2000647,JOHN HOVANNISIAN WATER SYSTEM,37.230030198020856,-119.49331394362922,FALSE
CA2000690,MD 73 QUARTZ MOUNTAIN,37.19478776043733,-119.6791024240834,FALSE
CA2000692,MD 95 RANCHOS WEST,36.93207072623435,-119.90984847485095,FALSE
CA2000724,SA 14 CHUK CHANSE SUBDIVISION,37.03344336692956,-120.02815783760944,FALSE
CA2000727,MD 36 EASTIN ARCOLA,36.86605552843176,-120.00987190057059,FALSE
CA2000728,MD 37 LA VINA,36.87985506785908,-120.11467738580627,FALSE
CA2000729,MADERA CO SA16 SUMNER HILL-WATER SYSTEM,36.95311129172714,-119.75146266752849,FALSE
CA2000737,MD 42 STILL MEADOW,37.312843107234606,-119.63796143107555,FALSE
CA2000757,MD 63 MEADOW SPRINGS RANCH,37.248857297366236,-119.68775521791022,FALSE
CA2000775,OAK CREEK MOBILE HOME PARK,37.26513801728572,-119.70734992397698,FALSE
CA2000800,MARQUEZ RENTAL,36.857350716690874,-120.41930102233485,FALSE
CA2000828,SHADY OAKS MOBILE HOME PARK LLC,37.20868942753197,-119.53545928809515,FALSE
CA2000832,SKP PARK OF THE SIERRAS INC,37.208800688349605,-119.71892703616126,FALSE
CA2000849,MD 60 DILLON ESTATES,37.35633446408233,-119.72001522176109,FALSE
CA2000851,MD 40 SUNSET RIDGE ESTATES,37.219757859036434,-119.71963484264184,FALSE
CA2000865,MD 58 SIERRA HIGHLANDS,37.25374776935498,-119.57304556469552,FALSE
CA2010001,CHOWCHILLA CITY WATER DEPT,37.11836700032067,-120.24969752121399,FALSE
CA2010002,CITY OF MADERA,36.96510296948958,-120.07610696914753,FALSE
CA2010003,BASS LAKE WATER COMPANY,37.325946352528504,-119.56456631805206,FALSE
CA2010004,MADERA CO CMD19-PARKWOOD,36.93416591661074,-120.0518609413096,FALSE
CA2010005,YOSEMITE SPRING PARK UTIL CO,37.18455489087418,-119.77368444670272,FALSE
CA2010006,MADERA CO SA3-PARKSDALE,36.94299389519487,-120.0234393509835,FALSE
CA2010007,HILLVIEW WC-OAKHURST/SIERRA LAKES,37.32730326091641,-119.62991018190276,FALSE
CA2010008,MADERA CO MD10A-MADERA RANCHOS,36.92445221370985,-119.88974651846752,FALSE
CA2010009,BAKMAN WATER-ROLLING HILLS,36.90490232689724,-119.79720749122866,FALSE
CA2010010,MADERA VALLEY WATER COMPANY,37.01141521562872,-120.073727361328,FALSE
CA2010011,MADERA CO SA1-INDIAN LAKES,37.212703039742756,-119.68111388145785,FALSE
CA2010012,HILLVIEW WATER CO-RAYMOND,37.21968240326684,-119.90654863739933,FALSE
CA2010013,HILLVIEW WATER CO-COARSEGOLD,37.21972223023482,-119.70333678205117,FALSE
CA2010014,HILLVIEW WATER CO-GOLDSIDE-HIL,37.341156243061185,-119.71608065942927,FALSE
CA2010016,RIVERSTONE/ROOTCREEK WATER DISTRICT,36.92039248528346,-119.79590829961656,FALSE
CA2010017,"TESORO VIEJO MASTER MWC, INC.",36.96522371996323,-119.77599656189206,FALSE
CA2010800,CENTRAL CA WOMENS FACILITY,37.09079792556049,-120.15651447436086,FALSE
CA2010801,VALLEY STATE PRISON,37.104344811134254,-120.15591760946626,FALSE
CA2100508,MUIR BEACH COMMUNITY,37.86225906712953,-122.58047356313628,FALSE
CA2100519,ESTERO MUTUAL,38.257217368132785,-122.96464983335667,FALSE
CA2100549,BLUE MOUNTAIN CENTER,38.25247431847675,-122.88008898769203,FALSE
CA2100565,GREEN GULCH FARM,37.8665800634276,-122.5631288685278,FALSE
CA2100579,NICASIO VALLEY RANCH MUTUAL,38.060637900420645,-122.70511356083931,FALSE
CA2110001,INVERNESS PUBLIC UTILITY DIST,38.10414143975453,-122.86688725992003,FALSE
CA2110002,MARIN MUNICIPAL WATER DISTRICT,37.955261475787324,-122.54800069837161,FALSE
CA2110003,NORTH MARIN WATER DISTRICT,38.114132350318904,-122.65377962509646,FALSE
CA2110004,STINSON BEACH COUNTY WTR DIST,37.92258773415666,-122.66086659344278,FALSE
CA2110005,BOLINAS COMMUNITY PUD,37.90956082138691,-122.7047458706582,FALSE
CA2110006,NORTH MARIN WD - PT. REYES,38.07633341731111,-122.80631140504103,FALSE
CA2110007,COAST SPRINGS - CAL. WATER SERVICE (PUC),38.25491894510443,-122.96172724902239,FALSE
CA2110008,LAWSON S LANDING,38.23974916251864,-122.9606403614669,FALSE
CA2110350,NPS GGNRA,37.83128823307539,-122.50507595762387,FALSE
CA2110502,NPS PRNS - BEACHES,38.04757404428471,-122.9700423834801,FALSE
CA2210001,MARIPOSA PUBLIC UTILITY DIST,37.48757162731499,-119.97057507801138,FALSE
CA2210002,PONDEROSA BASIN MUTUAL WTR CO,37.46580594394182,-119.73669301958768,FALSE
CA2210503,YOSEMITE NPS-YOSEMITE VALLEY,37.74325216639715,-119.58415865375397,FALSE
CA2210510,YOSEMITE NPS-WAWONA,37.536939231020504,-119.65572550844345,FALSE
CA2210515,YOSEMITE NPS-EL PORTAL,37.68611001535359,-119.73050572483854,FALSE
CA2210851,CDF  & FP - MT. BULLION,37.53575290982894,-120.04870281558388,FALSE
CA2210900,CEDAR LODGE RESORT,37.65988589051007,-119.85196417835279,FALSE
CA2210901,MPWD-COULTERVILLE CSA 1,37.71085035096446,-120.1972453572854,FALSE
CA2210903,FISHCAMP MUTUAL WATER COMPANY,37.477847076157865,-119.63773921555935,FALSE
CA2210905,"MCCLURE BOAT CLUB, INC.",37.6190288016,-120.27634020022707,FALSE
CA2210906,MARIPOSA PINES MUTUAL,37.585815914826945,-119.84974964707222,FALSE
CA2210921,WHISPERING PINES APARTMENTS,37.5753529803017,-119.95089862702443,FALSE
CA2210924,YOSEMITE WEST WATER SYSTEM,37.647959051793755,-119.71863897320756,FALSE
CA2210925,YOSEMITE TERRACE ESTATES,37.748803650394166,-120.12464378605166,FALSE
CA2300502,ALBION MUTUAL WATER COMPANY,39.22410131802036,-123.76813091174989,FALSE
CA2300506,MEADOW ESTATES MUTUAL,39.016953206016765,-123.37958708051735,FALSE
CA2300507,CALPELLA COUNTY WATER DISTRICT,39.23007962729556,-123.19857338115304,FALSE
CA2300514,ELK COUNTY WATER DISTRICT,39.12973677573799,-123.71666072282821,FALSE
CA2300545,SHORELANDS ROAD & WATER COMPANY,39.3342963662582,-123.81122803996034,FALSE
CA2300590,SURFWOOD MUTUAL WATER CORPORATION,39.32538401419287,-123.79477327135602,FALSE
CA2300591,PINE MOUNTAIN MUTUAL WATER CO.,39.37654083804539,-123.28144682787966,FALSE
CA2300596,BIG RIVER VISTA MUTUAL WATER COMPANY,39.305121797429656,-123.78896056434304,FALSE
CA2300604,POINT OF VIEW MUTUAL WATER CO,39.313068418062905,-123.79895777394053,FALSE
CA2300605,RIVER ESTATES MUTUAL WATER COMPANY,39.05265500232648,-123.14484522381738,FALSE
CA2300606,LAKE VIEW MUTUAL WATER CO.,39.241794115591915,-123.15928929741943,FALSE
CA2300609,SEAFAIR ROAD AND WATER COMPANY,39.33902247480296,-123.81284345652428,FALSE
CA2300610,CASPAR SOUTH SERVICE COMPANY,39.357052335883246,-123.81917054904645,FALSE
CA2300634,OCEAN'S EDGE ESTATES,39.48981487450271,-123.78242245293403,FALSE
CA2300638,WILDWOOD CAMPGROUND,39.41132021085895,-123.74661162479617,FALSE
CA2300644,WOODSIDE RV PARK,39.40402179621031,-123.81032019596461,FALSE
CA2300646,BELLA SHORES MOBILE HOME PARK,39.40450020347791,-123.81187386475598,FALSE
CA2300663,BRANSCOMB MUTUAL WATER COMPANY,39.656256734194244,-123.62929345611676,FALSE
CA2300667,"WOODS, THE (MENDOCINO)",39.268947390051856,-123.75424216626608,FALSE
CA2300668,POINT CABRILLO HIGHLANDS,39.34715951288797,-123.81442574925815,FALSE
CA2300705,LITTLE LAKE MOBILE HOME PARK,39.43552231420723,-123.35986118177874,FALSE
CA2300708,RIDGEWOOD WATER SYSTEM,39.319991535096804,-123.30880604903642,FALSE
CA2300717,CREEKSIDE CABINS & RV RESORT,39.49823431668588,-123.36782533920365,FALSE
CA2300730,WESTPORT COUNTY WATER DISTRICT,39.640066743483594,-123.78200298288363,FALSE
CA2300731,"CITY OF 10,000 BUDDHAS",39.13347981274819,-123.1599066482733,FALSE
CA2300735,HOLLY RANCH VILLAGE,39.482163698072746,-123.7962572805738,FALSE
CA2300743,DOLPHIN ISLE MARINA,39.4275985184085,-123.7978066378483,FALSE
CA2300832,HILLS RANCH MUTUAL WATER COMPANY,39.313694065707665,-123.79439711417602,FALSE
CA2300837,YOKAYO TRIBE OF INDIANS,39.08954043870061,-123.16211838429378,FALSE
CA2300892,COVELO MOBILE HOME PARK,39.79474666136185,-123.25107785830957,FALSE
CA2310001,"FORT BRAGG, CITY OF",39.43935342900419,-123.80024192596707,FALSE
CA2310002,ROGINA WATER COMPANY INC.,39.13114473957904,-123.16527332093271,FALSE
CA2310003,"UKIAH, CITY OF",39.14781692487159,-123.21112154958936,FALSE
CA2310004,"WILLITS, CITY OF",39.405146232442696,-123.34948818709442,FALSE
CA2310005,WILLOW COUNTY WATER DISTRICT,39.100144445068786,-123.2025851574029,FALSE
CA2310006,MILLVIEW COUNTY WATER DISTRICT,39.192068763117256,-123.20313051845419,FALSE
CA2310007,NORTH GUALALA WATER COMPANY,38.800408894061974,-123.5487991551879,FALSE
CA2310008,REDWOOD VALLEY COUNTY WATER DISTRICT,39.28171729753878,-123.21148985004311,FALSE
CA2310009,BROOKTRAILS TOWNSHIP CSD,39.461072542669555,-123.41596856655586,FALSE
CA2310010,HOPLAND PUBLIC UTILITY DISTRICT,38.97224290031041,-123.11625481145525,FALSE
CA2310011,LAYTONVILLE COUNTY WATER DISTRICT,39.6814617119967,-123.49187066760109,FALSE
CA2310012,IRISH BEACH WATER DISTRICT,39.02509812223345,-123.67406461653198,FALSE
CA2310013,POINT ARENA WATER WORKS,38.9115188781485,-123.69322250219433,FALSE
CA2400046,BLACK RASCAL WATER COMPANY,37.321873306981864,-120.44674185820095,FALSE
CA2400053,EL NIDO MOBILE HOME PARK,37.132344450929985,-120.49094461624225,FALSE
CA2400084,EVERGREEN MOBILE HOME PARK,37.38015158034999,-120.5962070380662,FALSE
CA2400128,COUNTRY CLUB COUNTY WD,37.43936114675844,-120.8344921318579,FALSE
CA2400167,BALLICO CSD,37.45179258950804,-120.69947454062735,FALSE
CA2400172,JOHN LATORACCA CORRECTIONAL FACILITY,37.18936157523535,-120.53868150956271,FALSE
CA2400201,VOLTA COMMUNITY SD,37.09323207264945,-120.92539901438496,FALSE
CA2400209,SAN LUIS HILLS,37.053920013909924,-121.01076743051789,FALSE
CA2410001,CITY OF ATWATER,37.35315778482403,-120.60018610426528,FALSE
CA2410002,CITY OF DOS PALOS,36.979112240832734,-120.6252838654803,FALSE
CA2410003,CITY OF GUSTINE,37.25456265616972,-120.99453653316574,FALSE
CA2410004,CITY OF LIVINGSTON,37.38750614424037,-120.72415841173863,FALSE
CA2410005,CITY OF LOS BANOS,37.06319449308656,-120.84087234752506,FALSE
CA2410006,DELHI CWD,37.429864046145276,-120.77862842501412,FALSE
CA2410007,PLANADA CSD,37.28770036149419,-120.32323071770753,FALSE
CA2410008,CAL AM - MEADOWBROOK,37.32550780639664,-120.53139689001371,FALSE
CA2410009,CITY OF MERCED,37.312625912301385,-120.47190386215891,FALSE
CA2410010,WINTON WATER & SANITARY DIST,37.38743472704717,-120.61640543875761,FALSE
CA2410011,LE GRAND COMM SERVICES DIST,37.22901048888297,-120.25178624605928,FALSE
CA2410012,HILMAR COUNTY WATER DISTRICT,37.40556815077811,-120.8520205684233,FALSE
CA2410018,SANTA NELLA COUNTY WATER DISTRICT,37.09818339451793,-121.02223925754028,FALSE
CA2410700,CASTLE AIRPORT,37.374441172151066,-120.56988656409307,FALSE
CA2500503,CALIFORNIA PINES C.S.D.,41.302867211839285,-120.7389501171891,FALSE
CA2500801,NEWELL COUNTY WATER DISTRICT,41.8870303471296,-121.37012798873168,FALSE
CA2500911,I'SOT WELL #3 & #15,41.44873500163223,-120.87554434229682,FALSE
CA2510001,CITY OF ALTURAS,41.491494815118045,-120.5488987644509,FALSE
CA2510002,CEDARVILLE COUNTY WATER DIST.,41.52860581055674,-120.17781962308894,FALSE
CA2600501,BIRCHIM COMMUNITY SERVICE DISTRICT,37.56554793576491,-118.67881963258374,FALSE
CA2600532,LUNDY MUTUAL WATER COMPANY,38.0273364566099,-119.24161301318966,FALSE
CA2600538,LOWER ROCK CREEK MUTUAL WATER CO.,37.48140988679698,-118.606218239152,FALSE
CA2600546,CROWLEY LAKE MUTUAL WATER COMPANY,37.56672104363914,-118.73771915990608,FALSE
CA2600547,CROWLEY LAKE TRAILER PARK,37.567826331578495,-118.7424861730316,FALSE
CA2600620,MOUNTAIN MEADOWS MWC,37.5676373261322,-118.7376453130039,FALSE
CA2600621,WHITE MOUNTAIN MUTUAL WATER COMPANY,37.36087801262932,-118.32759167129694,FALSE
CA2600622,SIERRA EAST HOA,38.53277552624968,-119.49030904583324,FALSE
CA2600699,CHALFANT VALLEY WEST M.W.C.,37.52141469384326,-118.37901776863276,FALSE
CA2600714,WHEELER CREST CSD,37.50304483401676,-118.62809361826244,FALSE
CA2610001,MAMMOTH CWD,37.64320758485541,-118.97564284727376,FALSE
CA2610002,JUNE LAKE PUD VILLAGE,37.77290664391493,-119.09809331851878,FALSE
CA2610003,BRIDGEPORT PUD,38.24413287230308,-119.22440845289383,FALSE
CA2610004,JUNE LAKE PUD - DOWN CANYON,37.78007661191776,-119.0780944112609,FALSE
CA2610005,LEE VINING PUBLIC UTILITY,37.956363140373,-119.12034103337508,FALSE
CA2610700,USMC/MTN WARFARE TRNG CTR - BRIDGEPORT,38.35722036521766,-119.5167460076932,FALSE
CA2610701,USMC - HOUSING COLEVILLE,38.587934572719895,-119.51835447519046,FALSE
CA2700511,NORMCO WC,36.78748909143064,-121.65336973414004,FALSE
CA2700728,SAN ARDO WD,36.02003458559281,-120.90522570903669,FALSE
CA2700773,SUNNY MESA WATER SYSTEM,36.8734253144979,-121.75715039924074,FALSE
CA2701040,MCCOY RD  WS #05,36.45907508295307,-121.37736437832473,FALSE
CA2701202,CAL AM WATER COMPANY - CHUALAR,36.56971912665136,-121.51574004633093,FALSE
CA2701452,MONTEREY DUNES MWA,36.83642652932705,-121.65968312466933,FALSE
CA2701935,MOUNT TORO RANCHOS MWA,36.54471643498783,-121.6670521584251,FALSE
CA2702521,SANTA LUCIA PRESERVE WS,36.470377041201054,-121.81223100104465,FALSE
CA2702588,CANADA WOODS WC,36.570053896343545,-121.83149206253314,FALSE
CA2702816,MERRILL GARDENS IRIS CANYON WS,36.58430142638242,-121.89281388928424,FALSE
CA2704520,WILLIAMS - RC FARMS WS,36.53767027783076,-121.47334118822492,FALSE
CA2710001,ALCO WATER SERVICE,36.70351368418715,-121.60638036317128,FALSE
CA2710004,CAL AM WATER COMPANY - MONTEREY,36.559666470151235,-121.8715236870657,FALSE
CA2710005,CASTROVILLE COMMUNITY SERVICES DISTRICT,36.76862771731403,-121.74332327385363,FALSE
CA2710006,CAL AM WATER COMPANY - AMBLER PARK,36.57221088445279,-121.71243749908021,FALSE
CA2710007,"GONZALES, CITY OF",36.509145193603445,-121.44074633575136,FALSE
CA2710008,"GREENFIELD, CITY OF",36.322296455024386,-121.2528514319017,FALSE
CA2710009,CWSC KING CITY,36.215716027049,-121.12843894903266,FALSE
CA2710010,CWSC SALINAS,36.68733999992074,-121.6434499263583,FALSE
CA2710011,"SOLEDAD, CITY OF",36.431217704419254,-121.32144890730858,FALSE
CA2710012,CWSC SALINAS HILLS,36.60791308972329,-121.66428593854961,FALSE
CA2710013,CWSC LAS LOMAS,36.8700394111037,-121.73198057594546,FALSE
CA2710016,LITTLE BEAR WATER COMPANY,36.177568394796104,-121.15037591418562,FALSE
CA2710017,MARINA COAST WATER DISTRICT,36.63259701770152,-121.77256218141608,FALSE
CA2710018,SEASIDE MUNICIPAL WATER SYSTEM,36.61023096050888,-121.8263794194517,FALSE
CA2710019,CWSC OAK HILLS,36.78500554936657,-121.71184950719298,FALSE
CA2710020,PAJARO COMMUNITY SERVICES DISTRICT,36.88419411746268,-121.7377908180469,FALSE
CA2710021,CAL AM WATER COMPANY - TORO,36.558776551487256,-121.7296005127835,FALSE
CA2710022,CAL AM WATER COMPANY - HIDDEN HILLS,36.5509976728741,-121.7692498799373,FALSE
CA2710023,TASCO SPRECKELS WATER COMPANY,36.62083475177267,-121.64808589964541,FALSE
CA2710300,CSP-PFEIFFER BIG SUR,36.237461015127714,-121.7715229448225,FALSE
CA2710702,FORT HUNTER LIGGETT,35.999287998551004,-121.2336584831444,FALSE
CA2710850,CORRECTIONAL TRAINING FACILITY - SOLEDAD,36.46786248299887,-121.37833232959903,FALSE
CA2710851,SALINAS VALLEY STATE PRISON,36.4779544932831,-121.37352400134019,FALSE
CA2800035,RIVER RANCH FARM WORKER CENTER,38.50299462490019,-122.43599222531405,FALSE
CA2800039,CALISTOGA FARM WORKER CENTER,38.55969083036856,-122.5350155554146,FALSE
CA2800040,MONDAVI FARM WORKER CENTER,38.39104396072746,-122.33399104376146,FALSE
CA2800516,TUCKER ACRES MUTUAL WATER CO.,38.55391260526552,-122.53052151052152,FALSE
CA2800521,CIRCLE OAKS WATER DISTRICT,38.40915195015532,-122.21281376917088,FALSE
CA2800525,LA TIERRA HEIGHTS MUTUAL,38.558666363776176,-122.4572084112493,FALSE
CA2800526,BERRYESSA ESTATES (LBRID),38.6995347477139,-122.38638830621797,FALSE
CA2800527,LINDA FALLS TERRACE MUTUAL,38.55619605010162,-122.44772329346306,FALSE
CA2800528,LINDA VISTA MUTUAL WATER CO,38.549037588277635,-122.45646848836526,FALSE
CA2800530,MEYERS WATER CO.,38.202610596894694,-122.31194878982724,FALSE
CA2800531,MOORE'S RESORT,38.228965931866405,-122.30642604623658,FALSE
CA2800532,VAILIMA ESTATES MUTUAL WATER,38.53185071873558,-122.48755436500564,FALSE
CA2800543,CAPELL VALLEY ESTATES,38.44799147799955,-122.19658890867701,FALSE
CA2800593,R RANCH AT THE LAKE,38.470292534318325,-122.2374594959005,FALSE
CA2800625,ST. HELENA HOSPITAL,38.54221414142878,-122.47478330023914,FALSE
CA2801016,HESS WINERY,38.33615445025717,-122.39006550225895,FALSE
CA2810001,HOWELL MOUNTAIN MUTUAL WATER COMPANY,38.57566203687171,-122.44818304208043,FALSE
CA2810002,"CALISTOGA, CITY OF",38.58642692664532,-122.5896177594717,FALSE
CA2810003,"NAPA, CITY OF",38.30221422953281,-122.30680005653326,FALSE
CA2810004,"ST. HELENA, CITY OF",38.504154903079126,-122.46839585160325,FALSE
CA2810005,"AMERICAN CANYON, CITY OF",38.21982362960204,-122.2653944671619,FALSE
CA2810007,TOWN OF YOUNTVILLE,38.396768483242546,-122.36634399832015,FALSE
CA2810008,VETERANS HOME OF CALIFORNIA,38.39215195608033,-122.36879903275921,FALSE
CA2810009,BERRYESSA PINES WATER SYSTEM,38.606956706449665,-122.27788747598372,FALSE
CA2810012,PACIFIC UNION COLLEGE,38.56904785727298,-122.44081127282416,FALSE
CA2810013,BERRYESSA HIGHLANDS,38.5147431310969,-122.1871062873482,FALSE
CA2810014,SPANISH FLAT WATER DISTRICT,38.54060357069618,-122.23261118790218,FALSE
CA2900502,FLORISTON WATER SYSTEM,39.39379176042182,-120.0216134932466,FALSE
CA2900511,SHADY LAKE WATER ASSOCIATION,39.370577721430436,-121.10627581409756,FALSE
CA2900523,WASHINGTON WATER DISTRICT,39.359927213473995,-120.77979748426144,FALSE
CA2900529,GOLD COUNTRY HOME PARK - WATER SYSTEM,39.3663402238923,-121.10583101041362,FALSE
CA2900530,ROUGH & READY MOBILEHOME VILLAGE,37.951440079525426,-121.36021786073519,TRUE
CA2900531,CREEKSIDE VILLAGE,39.19951001435692,-121.17698142302747,FALSE
CA2900541,CHRISTIAN ENCOUNTER MINISTRIES,39.117795751031124,-121.10182428029879,FALSE
CA2900546,SIERRA FRIENDS CENTER,39.26620786389813,-121.10010282191769,FALSE
CA2900548,SIERRA ESTATES MUTUAL WATER COMPANY,39.188475221652915,-121.1825387952047,FALSE
CA2900562,ANANDA VILLAGE,39.367667343361106,-121.04907821248128,FALSE
CA2910001,CITY OF GRASS VALLEY,39.22364262728113,-121.05486989314397,FALSE
CA2910002,CITY OF NEVADA CITY,39.26078401283779,-121.01920413482912,FALSE
CA2910003,"TRUCKEE-DONNER PUD, MAIN",39.345259447648644,-120.20163265987505,FALSE
CA2910004,"NEVADA ID - E. GEORGE, BANNER MOUNTAIN",39.241985234420895,-121.05228083712197,FALSE
CA2910006,NEVADA ID - LOMA RICA,39.14658017496244,-121.03827228084401,FALSE
CA2910010,TRUCKEE-DONNER PUD - HIRSCHDALE,39.366847932129104,-120.07793295471878,FALSE
CA2910011,PLAVADA COMMUNITY ASSOCIATION,39.319462399286216,-120.4423494109043,FALSE
CA2910013,WASHINGTON RIDGE C.C.,39.30497962008366,-120.93155658480363,FALSE
CA2910014,NEVADA ID - LAKE OF PINES,39.03778699666117,-121.06001665421901,FALSE
CA2910016,DONNER SUMMIT PUBLIC UTILITY DISTRICT,39.320741276418225,-120.36853832148351,FALSE
CA2910023,NEVADA ID - LAKE WILDWOOD,39.229922135222736,-121.19947432527853,FALSE
CA3000519,HYNES ESTATES MUTUAL WATER CO.,33.793644066554876,-117.99015786925654,FALSE
CA3000585,PAGE AVENUE MUTUAL WATER COMPANY,33.85602782818156,-117.96283577064092,FALSE
CA3000618,LIBERTY PARK WATER ASSOCIATION,33.70609037536258,-117.9919156929216,FALSE
CA3000825,SOUTH MIDWAY CITY MUTUAL WATER CO.,33.74219744470183,-117.98604724450637,FALSE
CA3010001,CITY OF ANAHEIM,33.83830204018805,-117.85926205546104,FALSE
CA3010002,CITY OF BREA,33.92549252643835,-117.86539598361094,FALSE
CA3010003,CITY OF BUENA PARK,33.85707480630857,-118.00446128299231,FALSE
CA3010004,MESA  WATER DISTRICT,33.66609159083285,-117.91272291700399,FALSE
CA3010008,EASTSIDE WATER ASSOCIATION,33.748527834566545,-117.98336603523975,FALSE
CA3010010,CITY OF FULLERTON,33.88404846417939,-117.92799625499762,FALSE
CA3010017,LAGUNA BEACH COUNTY WD,33.55504127773612,-117.7692901633942,FALSE
CA3010018,CITY OF LA HABRA,33.927728419330286,-117.95102693150284,FALSE
CA3010022,GOLDEN STATE WC - WEST ORANGE COUNTY,33.80582925560728,-118.03821698988635,FALSE
CA3010023,CITY OF NEWPORT BEACH,33.59635367596087,-117.89304676500437,FALSE
CA3010027,CITY OF ORANGE,33.806271916826084,-117.83023438733804,FALSE
CA3010030,CITY OF SAN JUAN CAPISTRANO,33.499102059440176,-117.65505500009111,FALSE
CA3010035,GOLDEN STATE WC - PLACENTIA/YORBA LINDA,33.88000212361697,-117.85951176654326,FALSE
CA3010036,CITY OF SAN CLEMENTE,33.443719282592994,-117.6149279357361,FALSE
CA3010037,YORBA LINDA WATER DISTRICT,33.890144436701675,-117.77638668522614,FALSE
CA3010038,CITY OF SANTA ANA,33.736774724911356,-117.88180628232075,FALSE
CA3010041,CITY OF SEAL BEACH,33.75376110949062,-118.07183564815558,FALSE
CA3010042,SOUTH COAST WATER DISTRICT,33.49292825767121,-117.7263252696456,FALSE
CA3010046,CITY OF TUSTIN,33.74668492000508,-117.81545245639647,FALSE
CA3010047,GOLDEN STATE WC - COWAN HEIGHTS,33.77113075788062,-117.77965384325476,FALSE
CA3010053,CITY OF HUNTINGTON BEACH,33.695346895960185,-118.00204972588644,FALSE
CA3010062,CITY OF GARDEN GROVE,33.77871728428238,-117.9599992581133,FALSE
CA3010064,CITY OF WESTMINSTER,33.75211493154742,-117.99385239910977,FALSE
CA3010068,EAST ORANGE COUNTY WD - RZ,33.777741103455625,-117.79568761860862,FALSE
CA3010069,CITY OF FOUNTAIN VALLEY,33.710456966620484,-117.95073129018715,FALSE
CA3010073,MOULTON NIGUEL WATER DISTRICT,33.55691177279738,-117.70383547608681,FALSE
CA3010079,EL TORO WATER DISTRICT,33.61543736493178,-117.71124569210718,FALSE
CA3010082,SERRANO WATER DISTRICT,33.81792574348971,-117.80981591551502,FALSE
